江西电信频道,#genre#
海南卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226933/70442779.smil
深圳卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil/index.m3u8?fmt=ts2hls
深圳卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
湖北卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil/index.m3u8?fmt=ts2hls
湖北卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
湖南卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225697/iptv8039.smil/index.m3u8?fmt=ts2hls
湖南卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225697/iptv8039.smil
甘肃卫视,http://115.153.222.112:554/PLTV/88888888/224/3221227039/87447727.smil/index.m3u8?fmt=ts2hls
甘肃卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227039/87447727.smil
贵州卫视,http://115.153.222.112:554/PLTV/88888888/224/3221226833/59814738.smil/index.m3u8?fmt=ts2hls
贵州卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226833/59814738.smil
辽宁卫视,http://115.153.222.112:554/PLTV/88888888/224/3221226649/46098370.smil/index.m3u8?fmt=ts2hls
辽宁卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226649/46098370.smil
重庆卫视,http://115.153.222.112:554/PLTV/88888888/224/3221226638/51813388.smil/index.m3u8?fmt=ts2hls
重庆卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226638/51813388.smil
黑龙江卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil/index.m3u8?fmt=ts2hls
黑龙江卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
西藏卫视,http://115.153.222.112:554/PLTV/88888888/224/3221227276/123649585.smil/index.m3u8?fmt=ts2hls
西藏卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227276/123649585.smil
新疆卫视,http://115.153.222.112:554/PLTV/88888888/224/3221227273/123649589.smil/index.m3u8?fmt=ts2hls
新疆卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227273/123649589.smil
兵团卫视,http://115.153.222.112:554/PLTV/88888888/224/3221227278/123649594.smil/index.m3u8?fmt=ts2hls
兵团卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227278/123649594.smil
IPTV光影,http://115.153.222.112:554/PLTV/88888888/224/3221227013/86502094.smil/index.m3u8?fmt=ts2hls
IPTV光影,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227013/86502094.smil
IPTV军事,http://115.153.222.112:554/PLTV/88888888/224/3221227038/86502156.smil/index.m3u8?fmt=ts2hls
IPTV军事,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227038/86502156.smil
IPTV动画,http://115.153.222.112:554/PLTV/88888888/224/3221227009/86502150.smil/index.m3u8?fmt=ts2hls
IPTV动画,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227009/86502150.smil
经典剧场,http://115.153.222.112:554/PLTV/88888888/224/3221227034/86502060.smil/index.m3u8?fmt=ts2hls
经典剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227034/86502060.smil
IPTV国学,http://115.153.222.112:554/PLTV/88888888/224/3221227028/86441216.smil/index.m3u8?fmt=ts2hls
IPTV国学,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227028/86441216.smil
IPTV地理,http://115.153.222.112:554/PLTV/88888888/224/3221227040/86502111.smil/index.m3u8?fmt=ts2hls
IPTV地理,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227040/86502111.smil
IPTV墨宝,http://115.153.222.112:554/PLTV/88888888/224/3221227032/86502054.smil/index.m3u8?fmt=ts2hls
IPTV墨宝,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227032/86502054.smil
IPTV戏曲,http://115.153.222.112:554/PLTV/88888888/224/3221227030/86441159.smil/index.m3u8?fmt=ts2hls
IPTV戏曲,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227030/86441159.smil
IPTV早教,http://115.153.222.112:554/PLTV/88888888/224/3221227007/86441065.smil/index.m3u8?fmt=ts2hls
IPTV早教,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227007/86441065.smil
IPTV星影,http://115.153.222.112:554/PLTV/88888888/224/3221227042/86502073.smil/index.m3u8?fmt=ts2hls
IPTV星影,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227042/86502073.smil
IPTV精选,http://115.153.222.112:554/PLTV/88888888/224/3221227005/86441212.smil/index.m3u8?fmt=ts2hls
IPTV精选,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227005/86441212.smil
IPTV美妆,http://115.153.222.112:554/PLTV/88888888/224/3221227021/86502160.smil/index.m3u8?fmt=ts2hls
IPTV美妆,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227021/86502160.smil
IPTV解密,http://115.153.222.112:554/PLTV/88888888/224/3221227023/86502069.smil/index.m3u8?fmt=ts2hls
IPTV解密,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227023/86502069.smil
IPTV足球,http://115.153.222.112:554/PLTV/88888888/224/3221227019/86502107.smil/index.m3u8?fmt=ts2hls
IPTV足球,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227019/86502107.smil
IPTV鉴赏,http://115.153.222.112:554/PLTV/88888888/224/3221227011/86502050.smil/index.m3u8?fmt=ts2hls
IPTV鉴赏,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227011/86502050.smil
IPTV高网,http://115.153.222.112:554/PLTV/88888888/224/3221227036/86502103.smil/index.m3u8?fmt=ts2hls
IPTV高网,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227036/86502103.smil
IPTV法治,http://115.153.222.112:554/PLTV/88888888/224/3221226993/86440997.smil/index.m3u8?fmt=ts2hls
IPTV法治,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226993/86440997.smil
IPTV电视剧,http://115.153.222.112:554/PLTV/88888888/224/3221227034/86502060.smil/index.m3u8?fmt=ts2hls
IPTV电视剧,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227034/86502060.smil
IPTV相声小品,http://115.153.222.112:554/PLTV/88888888/224/3221226989/86441091.smil/index.m3u8?fmt=ts2hls
IPTV相声小品,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226989/86441091.smil
IPTV谍战剧场,http://115.153.222.112:554/PLTV/88888888/224/3221227016/86441085.smil/index.m3u8?fmt=ts2hls
IPTV谍战剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227016/86441085.smil
IPTV少儿动画,http://115.153.222.112:554/PLTV/88888888/224/3221227006/86440922.smil/index.m3u8?fmt=ts2hls
IPTV少儿动画,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227006/86440922.smil
IPTV热播剧场,http://115.153.222.112:554/PLTV/88888888/224/3221227008/86440955.smil/index.m3u8?fmt=ts2hls
IPTV热播剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227008/86440955.smil
IPTV经典电影,http://115.153.222.112:554/PLTV/88888888/224/3221227010/86440860.smil/index.m3u8?fmt=ts2hls
IPTV经典电影,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227010/86440860.smil
IPTV魅力时尚,http://115.153.222.112:554/PLTV/88888888/224/3221226981/86440822.smil/index.m3u8?fmt=ts2hls
IPTV魅力时尚,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226981/86440822.smil
IPTV野外,http://115.153.222.112:554/PLTV/88888888/224/3221226991/86441042.smil/index.m3u8?fmt=ts2hls
IPTV野外,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226991/86441042.smil
中国天气,http://115.153.222.112:554/PLTV/88888888/224/3221227056/89471929.smil/index.m3u8?fmt=ts2hls
中国天气,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227056/89471929.smil
军旅剧场,http://115.153.222.112:554/PLTV/88888888/224/3221226995/86441107.smil/index.m3u8?fmt=ts2hls
军旅剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226995/86441107.smil
动作影院,http://115.153.222.112:554/PLTV/88888888/224/3221226999/86441130.smil/index.m3u8?fmt=ts2hls
动作影院,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226999/86441130.smil
BRTV卡酷少儿,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227076/108965819.smil
BRTV纪实科教,http://115.153.222.112:554/PLTV/88888888/224/3221227074/108965751.smil/index.m3u8?fmt=ts2hls
BRTV纪实科教,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227074/108965751.smil
古装剧场,http://115.153.222.112:554/PLTV/88888888/224/3221227020/86441115.smil/index.m3u8?fmt=ts2hls
古装剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227020/86441115.smil
喜剧影院,http://115.153.222.112:554/PLTV/88888888/224/3221226997/86441126.smil/index.m3u8?fmt=ts2hls
喜剧影院,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226997/86441126.smil
城市剧场,http://115.153.222.112:554/PLTV/88888888/224/3221227018/86441003.smil/index.m3u8?fmt=ts2hls
城市剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227018/86441003.smil
家庭影院,http://115.153.222.112:554/PLTV/88888888/224/3221227022/86441136.smil/index.m3u8?fmt=ts2hls
家庭影院,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227022/86441136.smil
四海钓鱼,http://115.153.222.112:554/PLTV/88888888/224/3221227048/86502173.smil/index.m3u8?fmt=ts2hls
四海钓鱼,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227048/86502173.smil
快乐垂钓,http://115.153.222.112:554/PLTV/88888888/224/3221226834/59781974.smil/index.m3u8?fmt=ts2hls
快乐垂钓,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226834/59781974.smil
文物宝库,http://115.153.222.112:554/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226808/59781526.smil
梨园,http://115.153.222.112:554/PLTV/88888888/224/3221226822/59781815.smil/index.m3u8?fmt=ts2hls
梨园,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226822/59781815.smil
武侠剧场,http://115.153.222.112:554/PLTV/88888888/224/3221227003/86441017.smil/index.m3u8?fmt=ts2hls
武侠剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227003/86441017.smil
武术世界,http://115.153.222.112:554/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226824/59781846.smil
金鹰卡通,http://115.153.222.112:554/PLTV/88888888/224/3221226972/80382319.smil/index.m3u8?fmt=ts2hls
金鹰卡通,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226972/80382319.smil
金鹰纪实,http://115.153.222.112:554/PLTV/88888888/224/3221226823/59781863.smil/index.m3u8?fmt=ts2hls
金鹰纪实,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226823/59781863.smil
音乐现场,http://115.153.222.112:554/PLTV/88888888/224/3221227001/86441055.smil/index.m3u8?fmt=ts2hls
音乐现场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227001/86441055.smil
风尚购物,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227049/90141188.smil
茶频道,http://115.153.222.112:554/PLTV/88888888/224/3221226832/59781969.smil/index.m3u8?fmt=ts2hls
茶频道,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226832/59781969.smil
好学生,http://115.153.222.112:554/PLTV/88888888/224/3221227026/86441141.smil/index.m3u8?fmt=ts2hls
好学生,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227026/86441141.smil
爱体育,http://115.153.222.112:554/PLTV/88888888/224/3221227012/86440946.smil/index.m3u8?fmt=ts2hls
爱体育,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227012/86440946.smil
爱体育,http://115.153.222.112:554/PLTV/88888888/224/3221227044/86502115.smil/index.m3u8?fmt=ts2hls
爱体育,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227044/86502115.smil
爱大剧,http://115.153.222.112:554/PLTV/88888888/224/3221227014/86441032.smil/index.m3u8?fmt=ts2hls
爱大剧,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227014/86441032.smil
爱生活,http://115.153.222.112:554/PLTV/88888888/224/3221227024/86441150.smil/index.m3u8?fmt=ts2hls
爱生活,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227024/86441150.smil
爱电影,http://115.153.222.112:554/PLTV/88888888/224/3221226985/86441021.smil/index.m3u8?fmt=ts2hls
爱电影,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226985/86441021.smil
爱综艺,http://115.153.222.112:554/PLTV/88888888/224/3221226983/86440966.smil/index.m3u8?fmt=ts2hls
爱综艺,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226983/86440966.smil
江西IPTV2,http://115.153.222.112:554/PLTV/88888888/224/3221226956/72788248.smil/index.m3u8?fmt=ts2hls
江西IPTV2,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226956/72788191.smil
江西IPTV1,http://115.153.222.112:554/PLTV/88888888/224/3221226958/72788248.smil/index.m3u8?fmt=ts2hls
江西IPTV1,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226958/72788248.smil
直播室101,http://115.153.222.112:554/PLTV/88888888/224/3221226231/10000100000000060000000001398612_0.smil/index.m3u8?fmt=ts2hls
直播室101,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226231/10000100000000060000000001398612_0.smil
直播室102,http://115.153.222.112:554/PLTV/88888888/224/3221226208/10000100000000060000000001398613_0.smil/index.m3u8?fmt=ts2hls
直播室102,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226208/10000100000000060000000001398613_0.smil
直播室103,http://115.153.222.112:554/PLTV/88888888/224/3221226234/10000100000000060000000001398614_0.smil/index.m3u8?fmt=ts2hls
直播室103,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226234/10000100000000060000000001398614_0.smil
直播室104,http://115.153.222.112:554/PLTV/88888888/224/3221226228/10000100000000060000000001398576_0.smil/index.m3u8?fmt=ts2hls
直播室104,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226228/10000100000000060000000001398576_0.smil
直播室105,http://115.153.222.112:554/PLTV/88888888/224/3221226211/10000100000000060000000001398615_0.smil/index.m3u8?fmt=ts2hls
直播室105,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226211/10000100000000060000000001398615_0.smil
直播室106,http://115.153.222.112:554/PLTV/88888888/224/3221226237/10000100000000060000000001398616_0.smil/index.m3u8?fmt=ts2hls
直播室106,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226237/10000100000000060000000001398616_0.smil
直播室107,http://115.153.222.112:554/PLTV/88888888/224/3221226214/10000100000000060000000001398617_0.smil/index.m3u8?fmt=ts2hls
直播室107,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226214/10000100000000060000000001398617_0.smil
直播室108,http://115.153.222.112:554/PLTV/88888888/224/3221226252/10000100000000060000000001408355_0.smil/index.m3u8?fmt=ts2hls
直播室108,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226252/10000100000000060000000001408355_0.smil
直播室109,http://115.153.222.112:554/PLTV/88888888/224/3221226226/10000100000000060000000001408356_0.smil/index.m3u8?fmt=ts2hls
直播室109,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226226/10000100000000060000000001408356_0.smil
直播室110,http://115.153.222.112:554/PLTV/88888888/224/3221226255/10000100000000060000000001408357_0.smil/index.m3u8?fmt=ts2hls
直播室110,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226255/10000100000000060000000001408357_0.smil
#720x576
CCTV-1 综合,http://115.153.222.112:554/PLTV/88888888/224/3221225517/iptv7949.smil/index.m3u8?fmt=ts2hls
CCTV-1 综合,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225517/iptv7949.smil
CETV-2 教育教学,http://115.153.222.112:554/PLTV/88888888/224/3221226978/85722625.smil/index.m3u8?fmt=ts2hls
CETV-2 教育教学,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226978/85722625.smil
CETV-4 职业教育,http://115.153.222.112:554/PLTV/88888888/224/3221226905/65242632.smil/index.m3u8?fmt=ts2hls
CETV-4 职业教育,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226905/65242632.smil
CGTN,http://115.153.222.112:554/PLTV/88888888/224/3221226694/55738457.smil/index.m3u8?fmt=ts2hls
CGTN,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226694/55738457.smil
三沙卫视,http://115.153.222.112:554/PLTV/88888888/224/3221226984/85722645.smil/index.m3u8?fmt=ts2hls
三沙卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226984/85722645.smil
兵团卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225753/iptv101723.smil/index.m3u8?fmt=ts2hls
兵团卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225753/iptv101723.smil
内蒙古卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225591/iptv7986.smil/index.m3u8?fmt=ts2hls
内蒙古卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225591/iptv7986.smil
厦门卫视,http://115.153.222.112:554/PLTV/88888888/224/3221226982/85722609.smil/index.m3u8?fmt=ts2hls
厦门卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226982/85722609.smil
宁夏卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225747/iptv101619.smil/index.m3u8?fmt=ts2hls
宁夏卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225747/iptv101619.smil
山西卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225551/iptv7966.smil/index.m3u8?fmt=ts2hls
山西卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225551/iptv7966.smil
新疆卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225550/iptv61197.smil/index.m3u8?fmt=ts2hls
新疆卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225550/iptv61197.smil
西藏卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225570/iptv101725.smil/index.m3u8?fmt=ts2hls
西藏卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225570/iptv101725.smil
陕西卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225755/iptv101726.smil/index.m3u8?fmt=ts2hls
陕西卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225755/iptv101726.smil
青海卫视,http://115.153.222.112:554/PLTV/88888888/224/3221225589/iptv7985.smil/index.m3u8?fmt=ts2hls
青海卫视,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225589/iptv7985.smil
山东教育,http://115.153.222.112:554/PLTV/88888888/224/3221226980/85722602.smil/index.m3u8?fmt=ts2hls
山东教育,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226980/85722602.smil
江西经济生活,http://115.153.222.112:554/PLTV/88888888/224/3221226717/53707446.smil/index.m3u8?fmt=ts2hls
江西经济生活,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226717/53707446.smil
书画,http://115.153.222.112:554/PLTV/88888888/224/3221226971/86128924.smil/index.m3u8?fmt=ts2hls
书画,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226971/86128924.smil
国学频道,http://115.153.222.112:554/PLTV/88888888/224/3221226797/59781463.smil/index.m3u8?fmt=ts2hls
国学频道,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226797/59781463.smil
重庆汽摩,http://115.153.222.112:554/PLTV/88888888/224/3221226819/59781852.smil/index.m3u8?fmt=ts2hls
重庆汽摩,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226819/59781852.smil
BRTV卡酷少儿,http://115.153.222.112:554/PLTV/88888888/224/3221225566/iptv101695.smil/index.m3u8?fmt=ts2hls
BRTV卡酷少儿,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225566/iptv101695.smil
优优宝贝,http://115.153.222.112:554/PLTV/88888888/224/3221227050/86502131.smil/index.m3u8?fmt=ts2hls
优优宝贝,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227050/86502131.smil
先锋乒羽,http://115.153.222.112:554/PLTV/88888888/224/3221226935/72307307.smil/index.m3u8?fmt=ts2hls
先锋乒羽,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226935/72307307.smil
嘉佳卡通,http://115.153.222.112:554/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil/index.m3u8?fmt=ts2hls
嘉佳卡通,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil
哈哈炫动,http://115.153.222.112:554/PLTV/88888888/224/3221225583/iptv7982.smil/index.m3u8?fmt=ts2hls
哈哈炫动,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225583/iptv7982.smil
环球奇观,http://115.153.222.112:554/PLTV/88888888/224/3221226977/86128939.smil/index.m3u8?fmt=ts2hls
环球奇观,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226977/86128939.smil
环球旅游,http://115.153.222.112:554/PLTV/88888888/224/3221227033/86502177.smil/index.m3u8?fmt=ts2hls
环球旅游,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227033/86502177.smil
生态环境,http://115.153.222.112:554/PLTV/88888888/224/3221227029/86502215.smil/index.m3u8?fmt=ts2hls
生态环境,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227029/86502215.smil
新动漫,http://115.153.222.112:554/PLTV/88888888/224/3221226973/86129004.smil/index.m3u8?fmt=ts2hls
新动漫,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226973/86129004.smil
财富天下,http://115.153.222.112:554/PLTV/88888888/224/3221227068/95616594.smil/index.m3u8?fmt=ts2hls
财富天下,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227068/95616594.smil

#3840x2160  鹰潭
CCTV4K 超高清,http://115.153.240.228/PLTV/88888888/224/3221227073/106537394.smil/index.m3u8?fmt=ts2hls
CCTV4K 超高清,rtsp://115.153.240.228/PLTV/88888888/224/3221227073/106537394.smil
深圳卫视 4K,http://115.153.240.228/PLTV/88888888/224/3221225609/iptv7995.smil/index.m3u8?fmt=ts2hls
深圳卫视 4K,rtsp://115.153.240.228/PLTV/88888888/224/3221225609/iptv7995.smil
CCTV4K 超高清,http://115.153.240.228/PLTV/88888888/224/3221225615/iptv7998.smil/index.m3u8?fmt=ts2hls
CCTV4K 超高清,rtsp://115.153.240.228/PLTV/88888888/224/3221225615/iptv7998.smil
爱上4K,http://115.153.240.228/PLTV/88888888/224/3221227025/86502164.smil/index.m3u8?fmt=ts2hls
爱上4K,rtsp://115.153.240.228/PLTV/88888888/224/3221227025/86502164.smil
#1920x1080
CCTV-1 综合,http://115.153.240.228/PLTV/88888888/224/3221225699/iptv8040.smil/index.m3u8?fmt=ts2hls
CCTV-1 综合,rtsp://115.153.240.228/PLTV/88888888/224/3221225699/iptv8040.smil
CCTV-2 财经,http://115.153.240.228/PLTV/88888888/224/3221226825/59814584.smil/index.m3u8?fmt=ts2hls
CCTV-2 财经,rtsp://115.153.240.228/PLTV/88888888/224/3221226825/59814584.smil
CCTV-3 综艺,rtsp://115.153.240.228/PLTV/88888888/224/3221226841/63329606.smil
CCTV-3 综艺,rtsp://115.153.240.228/PLTV/88888888/224/3221226930/65406412.smil
CCTV-3 综艺,http://115.153.240.228/PLTV/88888888/224/3221226987/86440886.smil/index.m3u8?fmt=ts2hls
CCTV-3 综艺,rtsp://115.153.240.228/PLTV/88888888/224/3221226987/86440886.smil
CCTV-4 中文国际,http://115.153.240.228/PLTV/88888888/224/3221226838/59814684.smil/index.m3u8?fmt=ts2hls
CCTV-4 中文国际,rtsp://115.153.240.228/PLTV/88888888/224/3221226838/59814684.smil
CCTV-4 中文国际欧洲,http://115.153.240.228/PLTV/88888888/224/3221226964/77799053.smil/index.m3u8?fmt=ts2hls
CCTV-4 中文国际欧洲,rtsp://115.153.240.228/PLTV/88888888/224/3221226964/77799053.smil
CCTV-4 中文国际美洲,http://115.153.240.228/PLTV/88888888/224/3221226962/77799052.smil/index.m3u8?fmt=ts2hls
CCTV-4 中文国际美洲,rtsp://115.153.240.228/PLTV/88888888/224/3221226962/77799052.smil
CCTV-5+ 体育赛事,rtsp://115.153.240.228/PLTV/88888888/224/3221226976/85722488.smil
CCTV-5 体育,rtsp://115.153.240.228/PLTV/88888888/224/3221226852/63329574.smil
CCTV-5 体育,rtsp://115.153.240.228/PLTV/88888888/224/3221226907/65396401.smil
CCTV-6 电影,rtsp://115.153.240.228/PLTV/88888888/224/3221226843/63329570.smil
CCTV-6 电影,rtsp://115.153.240.228/PLTV/88888888/224/3221226909/65396493.smil
CCTV-7 国防军事,http://115.153.240.228/PLTV/88888888/224/3221226827/59814693.smil/index.m3u8?fmt=ts2hls
CCTV-7 国防军事,rtsp://115.153.240.228/PLTV/88888888/224/3221226827/59814693.smil
CCTV-8 电视剧,rtsp://115.153.240.228/PLTV/88888888/224/3221226854/63329578.smil
CCTV-8 电视剧,rtsp://115.153.240.228/PLTV/88888888/224/3221226911/65406606.smil
CCTV-9 纪录,http://115.153.240.228/PLTV/88888888/224/3221226840/59814699.smil/index.m3u8?fmt=ts2hls
CCTV-9 纪录,rtsp://115.153.240.228/PLTV/88888888/224/3221226840/59814699.smil
CCTV-10 科教,http://115.153.240.228/PLTV/88888888/224/3221226630/51813372.smil/index.m3u8?fmt=ts2hls
CCTV-10 科教,rtsp://115.153.240.228/PLTV/88888888/224/3221226630/51813372.smil
CCTV-11 戏曲,http://115.153.240.228/PLTV/88888888/224/3221226986/85722616.smil/index.m3u8?fmt=ts2hls
CCTV-11 戏曲,rtsp://115.153.240.228/PLTV/88888888/224/3221226986/85722616.smil
CCTV-12 社会与法,http://115.153.240.228/PLTV/88888888/224/3221226829/59814709.smil/index.m3u8?fmt=ts2hls
CCTV-12 社会与法,rtsp://115.153.240.228/PLTV/88888888/224/3221226829/59814709.smil
CCTV-13 新闻,http://115.153.240.228/PLTV/88888888/224/3221227037/87447722.smil/index.m3u8?fmt=ts2hls
CCTV-13 新闻,rtsp://115.153.240.228/PLTV/88888888/224/3221227037/87447722.smil
CCTV-14 少儿,http://115.153.240.228/PLTV/88888888/224/3221226634/51813368.smil/index.m3u8?fmt=ts2hls
CCTV-14 少儿,rtsp://115.153.240.228/PLTV/88888888/224/3221226634/51813368.smil
CCTV-15 音乐,http://115.153.240.228/PLTV/88888888/224/3221226988/85722541.smil/index.m3u8?fmt=ts2hls
CCTV-15 音乐,rtsp://115.153.240.228/PLTV/88888888/224/3221226988/85722541.smil
CCTV-16 奥林匹克,http://115.153.240.228/PLTV/88888888/224/3221227051/92603106.smil/index.m3u8?fmt=ts2hls
CCTV-16 奥林匹克,rtsp://115.153.240.228/PLTV/88888888/224/3221227051/92603106.smil
CCTV-16 奥林匹克,http://115.153.240.228/PLTV/88888888/224/3221225613/iptv7997.smil/index.m3u8?fmt=ts2hls
CCTV-16 奥林匹克,rtsp://115.153.240.228/PLTV/88888888/224/3221225613/iptv7997.smil
CCTV-17 农业农村,http://115.153.240.228/PLTV/88888888/224/3221226846/61397282.smil/index.m3u8?fmt=ts2hls
CCTV-17 农业农村,rtsp://115.153.240.228/PLTV/88888888/224/3221226846/61397282.smil
CCTV世界地理,http://115.153.240.228/PLTV/88888888/224/3221226965/86128966.smil/index.m3u8?fmt=ts2hls
CCTV世界地理,rtsp://115.153.240.228/PLTV/88888888/224/3221226965/86128966.smil
CCTV兵器科技,http://115.153.240.228/PLTV/88888888/224/3221227004/86132185.smil/index.m3u8?fmt=ts2hls
